covariate_mode,meal_type,model,quantile_tau,treat_offset,minutes,n_obs,ACME,ACME_lower,ACME_upper,ACME_p,ADE,ADE_lower,ADE_upper,ADE_p,total_effect,total_lower,total_upper,total_p,prop_mediated,m_resid_skew,m_resid_kurt,m_shapiro_p,y_resid_skew,y_resid_kurt,y_shapiro_p
pca,Dinner,lmer,,30.0,175.0,42.0,-21.99503630005349,-40.07721577581048,-5.2779816327124625,0.014,31.826441990224616,8.742298738265086,55.97437856889882,0.006,9.831405690171133,-7.122800426345641,27.13835806457008,0.258,-2.237221918534279,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1147755340298885,-1.0984625519085025,0.3130723729129143
pca,Dinner,lmer,,30.0,180.0,42.0,-21.52767544225301,-39.27429951248019,-3.9406806204609226,0.016,31.491644376477826,8.7644248723288,55.41153406227545,0.004,9.963968934224814,-6.358085008950333,26.655723810222348,0.254,-2.1605522442275498,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1685172177157166,-0.9010604064894636,0.5136367507882598
pca,Dinner,lmer,,30.0,185.0,42.0,-22.32570180929777,-41.0790654072766,-5.805987301350749,0.006,32.92461911264569,10.441298916465326,55.85412061075442,0.0,10.598917303347925,-7.371433504134211,27.97929827255065,0.214,-2.106413435478514,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1871442536880525,-0.6886527294953781,0.7235750431097192
pca,Dinner,lmer,,30.0,190.0,42.0,-21.69068307057586,-41.82547322280048,-6.044111237362578,0.01,32.124299379673545,9.937875293549194,55.07197305212227,0.006,10.433616309097689,-6.122905645409073,27.167496281816444,0.22,-2.078922822920225,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1830902867521702,-0.5635540679837505,0.6059607918927766
pca,Dinner,lmer,,30.0,195.0,42.0,-21.69236130260416,-42.093148992452385,-4.729780265866736,0.022,33.05711335038589,10.34440813946021,56.94016510870606,0.004,11.364752047781728,-5.1942601477754184,28.88991840666222,0.204,-1.908740394106378,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1768194335806028,-0.5400009722840773,0.5004648743797904
pca,Dinner,lmer,,30.0,200.0,42.0,-22.095998132452277,-42.05707317306096,-4.8318051337955925,0.008,34.66097174566151,11.979506657113662,58.61876068310047,0.002,12.564973613209238,-4.300440466932343,29.170886379130813,0.158,-1.7585391591450152,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1178336735955168,-0.4521697153623982,0.4713087763654415
pca,Dinner,lmer,,30.0,205.0,42.0,-21.863077912254393,-42.26293762127202,-4.289008616242268,0.016,34.671359607500925,10.610758359938863,57.74844640077473,0.0,12.80828169524653,-3.4005476745774805,30.982364830348477,0.134,-1.7069485534791389,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.0297220039706327,-0.2851641959172779,0.3555375892466113
pca,Dinner,lmer,,30.0,210.0,42.0,-22.299830403088723,-42.01624939730546,-4.137511966312673,0.01,36.19617385258921,12.66795504599344,59.92122249201858,0.002,13.896343449500486,-4.600503086916475,31.515252464474973,0.136,-1.604726486800404,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0660634513370813,-0.166838711136986,0.2751626854958273
pca,Dinner,lmer,,45.0,60.0,42.0,-18.31947948755635,-36.951168550891815,-1.6483449031879032,0.032,23.75383733410167,1.489354862821934,46.166297963785,0.046,5.434357846545323,-10.318671735722187,22.20511912798594,0.502,-3.371047694108372,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.230170141440186,-0.4802578760305613,0.6102057185267917
pca,Dinner,lmer,,45.0,65.0,42.0,-19.46546408619883,-37.68540794303448,-2.9730907879741815,0.02,26.248610444080665,4.7213062788583295,47.79584668222392,0.03,6.783146357881834,-9.100947683651867,23.477158359281535,0.414,-2.8696806849199827,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1129264323167028,-0.630405487538094,0.6224334569760474
pca,Dinner,lmer,,45.0,70.0,42.0,-21.444700965213272,-41.608849668008176,-2.7112052011041317,0.02,31.25982514750249,6.9207793085580676,55.724843009553126,0.016,9.815124182289216,-9.020446699832068,27.721770676534177,0.286,-2.184862928571898,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0221386293342192,-0.6857092018449022,0.8821119618376188
pca,Dinner,lmer,,45.0,75.0,42.0,-25.882593164084906,-46.566674974528375,-7.74891346274724,0.006,37.94113802381675,12.641868244422463,61.211933291144135,0.002,12.058544859731844,-6.650251571333474,31.741013900079473,0.2,-2.1464109861644185,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0958928114320511,-0.7357801068002678,0.8258953063653461
pca,Dinner,lmer,,45.0,80.0,42.0,-29.3930107299028,-53.763708725698386,-8.430790049981935,0.006,42.989281231585906,16.286578802848407,72.17599388431672,0.0,13.596270501683106,-8.027198438010839,35.645005126067495,0.2,-2.1618436266227703,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1259281270312023,-0.8983435352919464,0.6737911156767641
pca,Dinner,lmer,,45.0,85.0,42.0,-30.700591806484276,-54.36973833948525,-9.457221123377517,0.002,45.93522236895563,16.704993690662352,74.624689931314,0.0,15.234630562471349,-5.192172332467884,35.935287308075736,0.174,-2.01518452847235,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.155818657243224,-0.969725718282545,0.5541811693995127
pca,Dinner,lmer,,45.0,90.0,42.0,-31.23355822840008,-55.36315247386743,-10.483354917847054,0.004,48.387647125229755,19.42564181482035,79.05194018345999,0.002,17.154088896829673,-7.548985387834421,38.99218423630245,0.154,-1.8207646244722735,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1223112320684096,-1.069719789435991,0.3181884310718474
pca,Dinner,lmer,,45.0,95.0,42.0,-33.67080854458872,-59.94785693519491,-11.683655998176668,0.006,50.83822423007525,18.74088226216643,82.69787333148521,0.0,17.16741568548652,-6.046672322527891,41.32376211321326,0.15,-1.9613207463167743,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0505119406649241,-1.1218438161008948,0.2828238924453666
pca,Dinner,lmer,,45.0,100.0,42.0,-33.972259832323296,-63.50166233833296,-8.838149866083763,0.0,52.33157414487178,18.91867779200907,85.43271476996358,0.0,18.359314312548484,-6.7727764237374535,44.18761142690308,0.132,-1.8504100563877517,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0376656152172928,-1.1181960384262863,0.2723632639429786
pca,Dinner,lmer,,45.0,105.0,42.0,-34.48631592959034,-66.53713161273026,-9.143745738779444,0.006,52.68231363725308,19.0552375257997,86.98435386662273,0.002,18.195997707662745,-6.279381848085427,45.13666109958666,0.144,-1.8952693050223552,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0626119705670609,-1.1644003040682336,0.1668871236319237
pca,Dinner,lmer,,45.0,110.0,42.0,-34.36938811413767,-63.394411870543216,-8.118852448090882,0.006,53.43175008610731,19.015999396310963,87.05036276139101,0.008,19.062361971969633,-8.807047108139397,45.565645823308934,0.172,-1.802997349681868,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0751303838570756,-1.2272285634272069,0.111255595026589
pca,Dinner,lmer,,45.0,115.0,42.0,-33.65837640725966,-60.21694254477607,-7.825374871211117,0.016,53.945100579172525,20.151085711383903,87.63825362489922,0.006,20.28672417191287,-6.459177122880256,45.48451150938536,0.126,-1.6591331415576671,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1065740880073552,-1.27987639063723,0.0684125891614116
pca,Dinner,lmer,,45.0,120.0,42.0,-33.64836659039211,-64.28767968839176,-7.121714591008235,0.008,53.3380798621706,18.217664800568137,85.44369618009836,0.004,19.689713271778498,-5.8839317959522335,44.99916276559951,0.14,-1.708931264053536,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1123350206684929,-1.348179164870354,0.0371672120507439
pca,Dinner,lmer,,45.0,125.0,42.0,-32.31492389864406,-63.477671876797245,-6.9841816477737515,0.012,51.235563227160355,17.31852215323044,87.3403344072108,0.006,18.920639328516295,-7.191716878285645,44.94730330595274,0.164,-1.7079192376940735,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.111919367601298,-1.4032577854823538,0.0225723181948397
pca,Dinner,lmer,,45.0,130.0,42.0,-30.611501175816,-58.99566822839648,-4.477787112369542,0.014,48.495553212159,13.59510845077992,83.57525275566468,0.014,17.884052036343,-7.585214771722446,42.87273033534182,0.19,-1.711664734234108,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1207683865329144,-1.435747525838715,0.0167614428842599
pca,Dinner,lmer,,45.0,135.0,42.0,-31.249295955532993,-61.82396723107602,-4.204999837502311,0.018,48.281683707568625,12.362727014215729,86.05910264202464,0.008,17.032387752035635,-9.58417159521504,46.08634344868412,0.226,-1.834698482119644,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1662561372445758,-1.4257288879266428,0.0109664859066349
pca,Dinner,lmer,,45.0,140.0,42.0,-31.250582542479965,-61.41636435719606,-5.156813061677123,0.012,47.50288490706823,8.859914770877763,82.39532458811307,0.012,16.25230236458826,-11.592908220682464,43.31937454734938,0.268,-1.9228403361834496,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1841468569704247,-1.42080366259066,0.0089535658129844
pca,Dinner,lmer,,45.0,145.0,42.0,-32.3964892882085,-61.33378511851047,-5.756042648539344,0.012,48.01445853369123,9.658175991869728,84.3936471393681,0.008,15.617969245482737,-11.777265941453702,41.92337732804313,0.254,-2.074308687576568,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1683499325311928,-1.4051647559091542,0.0119152657609052
pca,Dinner,lmer,,45.0,150.0,42.0,-32.26452744151474,-65.21608103305319,-6.181093137858654,0.012,47.98468008922999,13.941219192686056,87.38360665752728,0.0,15.720152647715253,-10.648379899503787,43.71015447625751,0.252,-2.0524309251032635,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1384501855627533,-1.383641770173766,0.0137950181670804
pca,Dinner,lmer,,45.0,155.0,42.0,-33.27761379555037,-60.466147712814475,-8.462254968964345,0.004,48.7480557578268,17.192845188995197,81.55862685953304,0.008,15.470441962276428,-10.210132018467425,41.6692478170426,0.23,-2.151044803806864,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0900721964062465,-1.36478218597184,0.0296489252522838
pca,Dinner,lmer,,45.0,160.0,42.0,-33.635914176437616,-62.42847735401172,-6.50672349247006,0.012,48.21914684586698,13.20031898385936,81.40147411113799,0.008,14.583232669429368,-11.414884974458628,41.056945464460135,0.27,-2.306478607239678,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0287440128976259,-1.3501075739586563,0.047871632101777
pca,Dinner,lmer,,45.0,165.0,42.0,-31.6607865142236,-58.337004251710376,-5.805070584341015,0.018,45.71453544976067,11.226891674996809,80.24015286897402,0.01,14.053748935537069,-11.95383563992164,42.123550362904766,0.304,-2.2528356426066805,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.0125442678093294,-1.3137973196782522,0.079863369996575
pca,Dinner,lmer,,45.0,170.0,42.0,-32.27622214261086,-59.02984250093658,-7.473801332299681,0.01,46.184553501507295,9.765048919670525,80.61896307815881,0.01,13.908331358896428,-12.260655647659007,39.01865957840528,0.284,-2.320639428968268,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.0527691985592151,-1.2108994220421212,0.1574137982859733
pca,Dinner,lmer,,45.0,175.0,42.0,-32.64373203980594,-59.28116557026717,-8.55152934967193,0.004,47.23815507804292,16.440705846820478,80.66373277218538,0.002,14.594423038236975,-8.447823283747784,38.066527342591726,0.218,-2.236726450527046,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1147755340298885,-1.0984625519085025,0.3130723729129143
pca,Dinner,lmer,,45.0,180.0,42.0,-32.04465570219267,-59.82980955095075,-6.422232042573598,0.024,48.20222334356274,13.98223201259661,83.55345587949935,0.008,16.15756764137007,-10.26118898213256,41.32252511369585,0.23,-1.9832598825175316,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1685172177157166,-0.9010604064894636,0.5136367507882598
pca,Dinner,lmer,,45.0,185.0,42.0,-33.02909584043386,-60.105385016860104,-7.555559919988714,0.006,48.7820727842637,14.537832039612825,83.01569892470114,0.008,15.752976943829838,-9.101393029125072,41.48335608974364,0.214,-2.0966891501336686,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1871442536880525,-0.6886527294953781,0.7235750431097192
pca,Dinner,lmer,,45.0,190.0,42.0,-33.146083147485584,-61.616576084655016,-7.797591741587019,0.008,48.92512214350347,18.003433565311983,81.49502438014574,0.008,15.77903899601789,-10.246494769884103,40.28724415789438,0.212,-2.1006401692682655,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1830902867521702,-0.5635540679837505,0.6059607918927766
pca,Dinner,lmer,,45.0,195.0,42.0,-32.21921120793347,-60.063137893434416,-8.58069975815718,0.002,49.29286819784683,14.656975272876368,84.01648526877189,0.006,17.073656989913367,-9.90138928155684,42.41608049793459,0.232,-1.8870714825164676,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1768194335806028,-0.5400009722840773,0.5004648743797904
pca,Dinner,lmer,,45.0,200.0,42.0,-33.479771993684096,-63.40566889048488,-8.10863894043278,0.01,52.297477103268434,17.429511523414867,87.3067393142961,0.004,18.817705109584335,-6.6747236937455,46.066088923556165,0.148,-1.7791633888784872,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1178336735955168,-0.4521697153623982,0.4713087763654415
pca,Dinner,lmer,,45.0,205.0,42.0,-32.90452128636967,-61.401913927918216,-6.652144135725026,0.008,52.13094787677072,16.07496172321072,85.86786463023546,0.0,19.226426590401044,-8.267869577025495,44.345875951835254,0.178,-1.7114215754890996,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.0297220039706327,-0.2851641959172779,0.3555375892466113
pca,Dinner,lmer,,45.0,210.0,42.0,-33.20037287357944,-62.41704842528361,-6.238914351486421,0.018,53.69836332143065,16.474644623493358,88.87764961429384,0.008,20.497990447851205,-6.60156305444245,47.87581087349361,0.144,-1.6196891572393048,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.0660634513370813,-0.166838711136986,0.2751626854958273
pca,Dinner,qr,0.25,15.0,60.0,42.0,-4.080197480589549,-16.6333563234667,8.11665603305339,0.51,4.586607108660994,-10.668540346186434,19.812008733312677,0.586,0.5064096280714447,-7.485775281825684,8.062236583574883,0.89,-8.057108819451416,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.1333475899545776,-0.5749262447687626,0.6866505010798577
pca,Dinner,qr,0.5,15.0,60.0,42.0,-9.23315885368448,-13.738170136163642,-5.027300595830185,0.0,11.655979808947803,5.557448764717361,17.762208182443818,0.0,2.422820955263324,-3.5241550015137393,8.173841382780388,0.428,-3.8109125784249183,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.333417285856294,0.2296203238740051,0.0169902140747532
pca,Dinner,qr,0.75,15.0,60.0,42.0,-9.193486383747064,-14.844960128022612,-3.962422122098951,0.0,11.749378247279235,3.914485109925867,19.425791015208283,0.004,2.5558918635321746,-4.4777624448490085,9.46100687678862,0.438,-3.5969778357688065,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.4177066721672914,0.0436836794842645,0.0593355218856457
pca,Dinner,qr,0.95,15.0,60.0,42.0,-3.3415370460581397,-26.174145973824174,19.60067642562795,0.734,6.282259407770071,-12.318340521511482,23.874028215408824,0.468,2.9407223617119307,-9.475224082285203,15.324145630033446,0.604,-1.1362980366881272,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.5380767204909719,-0.0376536035424086,0.0512413458579479
pca,Dinner,qr,0.25,15.0,65.0,42.0,-6.154532483971333,-17.461849456645528,4.150286056977532,0.246,4.502284131654546,-10.713739632017491,19.10083722339696,0.542,-1.652248352316786,-10.236105062197469,6.711116755034742,0.674,3.724943937962737,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.0310497319435373,-0.7477325308943712,0.0938697387212447
pca,Dinner,qr,0.5,15.0,65.0,42.0,-8.799232295078443,-14.262036409446557,-3.3429072967120033,0.0,12.5152924633271,4.633151526911009,20.407285904743137,0.008,3.716060168248656,-2.7227752434514416,10.072400311070506,0.256,-2.3678928479851384,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.060477493140576,-0.1411395595561257,0.04237082109475
pca,Dinner,qr,0.75,15.0,65.0,42.0,-8.367837597971608,-14.464714829383732,-3.157940580077508,0.002,12.236371846743406,4.026811046084538,20.386872012862675,0.004,3.868534248771798,-3.024164198598354,11.120153189903176,0.326,-2.16305118679724,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.2390051776695726,-0.3590166915687076,0.1520319918708666
pca,Dinner,qr,0.95,15.0,65.0,42.0,-3.2794253847460944,-19.10447144439857,14.970370903112638,0.664,6.9373473111744035,-19.519886416370525,31.01219639580104,0.58,3.657921926428309,-10.596533621738942,17.616784979819602,0.582,-0.8965268944239636,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.4170221407622184,-0.2597289512376899,0.0850652695712506
pca,Dinner,qr,0.25,15.0,70.0,42.0,-8.294935677275317,-21.263062390454635,4.252966919125919,0.18,7.29539044187708,-7.920743701704442,23.11671359222278,0.37,-0.999545235398238,-9.250886741277032,7.327783098655953,0.804,8.298709636658371,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1853746329431032,-0.929944207490375,0.110353261580993
pca,Dinner,qr,0.5,15.0,70.0,42.0,-7.679952495905304,-14.988285378225026,-1.535093522644054,0.014,12.87156960501403,3.9151824629862344,22.261130884656225,0.006,5.191617109108724,-1.3363145742708258,12.35090235419284,0.112,-1.4792987106908908,0.7254241304575931,0.2589015687051557,0.0570835656975397,0.1609313015879828,-0.2967233328598557,0.1240039624640221
pca,Dinner,qr,0.75,15.0,70.0,42.0,-7.87725087394098,-15.419371252167624,-1.0919793257044992,0.026,11.57454823758977,0.3832877217273667,22.77243183474306,0.04,3.69729736364879,-4.586411228388082,12.3772373901728,0.404,-2.1305429612962143,0.7254241304575931,0.2589015687051557,0.0570835656975397,-0.0969268856078703,-0.469680588852762,0.8108853028052723
